Airline,FlightNumber,Origin,Op. days,Equipment,Service type,Seats,Departure time,Hub time,Arrival time,Seats,Service type,Equipment,Op. days,Arrival,FlightNumber,Airline
"IX","1253","VNS","     6 ","32N","J","186","18:10:00","19:50:00","","","","","","","",""
"AC","042","YYZ","1 34567","77L","J","1500","19:40:00","19:50:00","","","","","","","",""
"","","","","","","","","19:55:00","22:20:00","1295","J","7M8","1234567","BOM","1826","QP"
"AI","866","BOM","  3   7","788","J","518","17:30:00","19:55:00","","","","","","","",""
"","","","","","","","","19:55:00","04:35:00","1315","J","332","1 3 567","PVG","564","MU"
"","","","","","","","","19:55:00","21:35:00","1302","J","32N","1234567","PAT","2482","6E"
"","","","","","","","","19:55:00","22:35:00","1232","J","7M8","1234567","GAU","1671","IX"
"","","","","","","","","20:00:00","22:05:00","1302","J","32N","1234567","NMI","955","6E"
"","","","","","","","","20:00:00","22:55:00","1148","J","32N","1234567","BLR","2807","AI"
"","","","","","","","","20:00:00","22:25:00","1260","J","32A","1234567","GAU","6048","6E"
"","","","","","","","","20:00:00","20:55:00","1148","J","32N","1234567","IXC","1742","AI"
"6E","5003","LKO","12 4567","32N","J","1116","18:45:00","20:00:00","","","","","","","",""
"","","","","","","","","20:00:00","22:10:00","1540","J","32Q","1234567","BOM","303","6E"
"AI","2602","IXC","1234567","32N","J","1148","18:45:00","20:00:00","","","","","","","",""
"","","","","","","","","20:00:00","22:25:00","188","J","321","      7","BOM","2805","AI"
"","","","","","","","","20:00:00","22:25:00","940","J","321","123456 ","BOM","2805","AI"
"","","","","","","","","20:00:00","22:25:00","188","J","321","1 3456 ","BOM","2805","AI"
"6E","6183","CCU","1234567","32Q","J","1540","17:30:00","20:00:00","","","","","","","",""
"6E","5003","LKO","  3    ","32N","J","186","18:45:00","20:00:00","","","","","","","",""
"QP","1407","HYD","1234567","7M8","J","1295","17:30:00","20:00:00","","","","","","","",""
"","","","","","","","","20:05:00","23:05:00","405","J","773","1      ","JED","0759","SV"
"SQ","406","SIN","1234567","388","J","3297","16:45:00","20:05:00","","","","","","","",""
"","","","","","","","","20:10:00","22:35:00","1323","J","73H","1234567","BOM","162","SG"
"","","","","","","","","20:10:00","07:55:00","1750","J","788","1234567","HND","358","AI"
"AI","2890","HYD","1234567","32N","J","1148","17:30:00","20:10:00","","","","","","","",""
"","","","","","","","","20:10:00","23:30:00","1624","J","32Q","1234567","TRV","772","6E"
"IX","1391","IXJ","12 4567","320","J","1080","18:30:00","20:10:00","","","","","","","",""
"6E","710","HYD","1234567","32Q","J","1540","17:45:00","20:10:00","","","","","","","",""
"AI","1867","GAU","1234567","32N","J","1148","17:35:00","20:15:00","","","","","","","",""
"","","","","","","","","20:15:00","22:30:00","1116","J","32N","1 34567","KWI","1231","6E"
"","","","","","","","","20:15:00","22:00:00","1624","J","32Q","1234567","STV","6511","6E"
"CA","947","PEK"," 2  5 7","333","J","903","15:15:00","20:20:00","","","","","","","",""
"","","","","","","","","20:20:00","22:30:00","1302","J","32N","1234567","BBI","6292","6E"
"6E","6346","PAT","1  4   ","32A","J","360","18:35:00","20:20:00","","","","","","","",""
"","","","","","","","","20:20:00","21:10:00","1624","J","32Q","1234567","JAI","6131","6E"
"6E","6346","PAT","     67","32A","J","360","18:35:00","20:20:00","","","","","","","",""
"AI","2440","BOM","123 567","32N","J","984","18:00:00","20:20:00","","","","","","","",""
"","","","","","","","","20:20:00","04:00:00","1302","J","32N","1234567","CAN","1701","6E"
"6E","6346","PAT"," 2  5  ","32A","J","360","18:35:00","20:20:00","","","","","","","",""
"6E","6346","PAT","  3    ","32A","J","180","18:35:00","20:20:00","","","","","","","",""
"AI","2440","BOM","   4   ","788","J","259","18:00:00","20:25:00","","","","","","","",""
"EK","514","DXB","1234567","77W","J","2520","15:25:00","20:25:00","","","","","","","",""
"IX","1040","BLR","1234567","7M8","J","1232","17:35:00","20:25:00","","","","","","","",""
"IX","1082","IXB","1234567","320","J","1624","18:05:00","20:30:00","","","","","","","",""
"","","","","","","","","20:30:00","22:45:00","1000","J","788","1234   ","DXB","995","AI"
"6E","6613","BOM","1234567","32Q","J","1540","18:15:00","20:30:00","","","","","","","",""
"","","","","","","","","20:30:00","21:40:00","1260","J","32N","1234567","LKO","1720","AI"
"","","","","","","","","20:30:00","22:45:00","299","J","789","      7","DXB","995","AI"
"","","","","","","","","20:30:00","23:00:00","1148","J","32N","1234567","BOM","2957","AI"
"6E","6434","NAG","1234567","32N","J","1302","18:45:00","20:30:00","","","","","","","",""
"","","","","","","","","20:30:00","22:50:00","1148","J","32N","1234567","HYD","2871","AI"
"","","","","","","","","20:30:00","22:10:00","1148","J","32N","1234567","AMD","2545","AI"
"","","","","","","","","20:30:00","23:20:00","1540","J","32Q","1234567","MAA","6341","6E"
"","","","","","","","","20:30:00","21:50:00","1274","J","321","1234567","ATQ","855","AI"
"","","","","","","","","20:30:00","22:45:00","278","J","789","    5  ","DXB","995","AI"
"","","","","","","","","20:30:00","22:45:00","259","J","788","     6 ","DXB","995","AI"
"AI","466","NAG","1234567","319","J","854","18:50:00","20:35:00","","","","","","","",""
"AI","2938","AMD"," 2     ","32N","J","164","18:55:00","20:40:00","","","","","","","",""
"6E","2039","RPR","1234567","32N","J","1302","18:40:00","20:40:00","","","","","","","",""
"AI","2938","AMD","      7","32N","J","164","18:55:00","20:40:00","","","","","","","",""
"AI","2938","AMD","1 3456 ","32N","J","820","18:55:00","20:40:00","","","","","","","",""
"","","","","","","","","20:40:00","23:05:00","1295","J","7M8","1234567","HYD","1409","QP"
"6E","6072","CCJ","1234567","32N","J","1302","17:40:00","20:45:00","","","","","","","",""
"","","","","","","","","20:45:00","23:40:00","1540","J","32Q","1234567","BLR","6515","6E"
"AI","2820","BLR","1234567","32N","J","1148","18:00:00","20:45:00","","","","","","","",""
"","","","","","","","","20:45:00","23:00:00","440","J","32Q","1 3    ","BOM","853","6E"
"","","","","","","","","20:45:00","23:00:00","1100","J","32Q"," 2 4567","BOM","853","6E"
"6E","5189","DED","1234567","32N","J","1302","19:50:00","20:45:00","","","","","","","",""
"6E","2096","RDP","1234567","32Q","J","1624","18:30:00","20:45:00","","","","","","","",""
"6E","6133","GAU","1234567","32N","J","1302","18:10:00","20:45:00","","","","","","","",""
"IX","1618","LKO","12345 7","320","J","1392","19:20:00","20:50:00","","","","","","","",""
"AI","2996","BOM","1234567","321","J","1316","18:30:00","20:50:00","","","","","","","",""
"AI","278","CMB","12 4567","321","J","1092","17:05:00","20:50:00","","","","","","","",""
"AI","140","TLV","      7","788","J","259","12:10:00","20:50:00","","","","","","","",""
"","","","","","","","","20:50:00","23:05:00","1148","J","32N","1234567","PNQ","2973","AI"
"","","","","","","","","20:50:00","23:40:00","1295","J","7M8","1234567","BLR","1824","QP"
"","","","","","","","","20:50:00","07:25:00","940","J","321","1 3 567","DPS","2145","AI"
"","","","","","","","","20:55:00","02:40:00","285","J","333","1      ","DMK","231","XJ"
"6E","5301","IDR","1234567","32Q","J","1624","19:25:00","20:55:00","","","","","","","",""
"","","","","","","","","20:55:00","02:40:00","335","J","333","      7","DMK","231","XJ"
"","","","","","","","","20:55:00","02:40:00","694","J","333","1 3 5  ","DMK","231","XJ"
"GF","134","BAH","1234 67","32Q","J","996","14:20:00","20:55:00","","","","","","","",""
"GF","134","BAH","    5  ","32Q","J","192","14:20:00","20:55:00","","","","","","","",""
"AI","2335","BKK","1234567","32N","J","1148","17:55:00","20:55:00","","","","","","","",""
"AI","1819","PAT","1234567","32N","J","1260","19:10:00","20:55:00","","","","","","","",""
"","","","","","","","","21:00:00","23:20:00","1148","J","32N","1234567","BOM","2981","AI"
"AA","292","JFK","123456 ","789","J","1710","21:00:00","21:00:00","","","","","","","",""
"","","","","","","","","21:00:00","00:15:00","1148","J","32N","1234567","COK","2883","AI"
"AI","2880","HYD","123456 ","32N","J","984","18:25:00","21:00:00","","","","","","","",""
"","","","","","","","","21:00:00","23:00:00","1050","J","320","1234567","KTM","223","AI"
"AI","2880","HYD","      7","32N","J","164","18:25:00","21:00:00","","","","","","","",""
"","","","","","","","","21:00:00","23:20:00","984","J","32N"," 234567","CCU","1714","AI"
"","","","","","","","","21:00:00","23:25:00","1624","J","32Q","1234567","AUH","1405","6E"
"","","","","","","","","21:00:00","23:15:00","660","J","32Q"," 2  5 7","HYD","382","6E"
"","","","","","","","","21:00:00","23:15:00","880","J","32Q","1 34 6 ","HYD","382","6E"
"AA","292","JFK","      7","789","J","285","20:45:00","21:00:00","","","","","","","",""
"","","","","","","","","21:00:00","23:20:00","164","J","32N","1      ","CCU","1714","AI"
"6E","2263","AMD","1234567","32Q","J","1624","19:25:00","21:05:00","","","","","","","",""
"6E","6034","BLR","1234567","32Q","J","1540","18:15:00","21:05:00","","","","","","","",""
"6E","6270","JLR","1234567","32A","J","1260","19:30:00","21:05:00","","","","","","","",""
"OD","205","KUL","1234567","738","J","1134","18:05:00","21:05:00","","","","","","","",""
"AI","2972","PNQ","1234567","32N","J","1148","18:45:00","21:10:00","","","","","","","",""
"CX","665","HKG","1234567","77W","J","2576","18:00:00","21:10:00","","","","","","","",""
"","","","","","","","","21:10:00","22:55:00","1302","J","32N","1234567","NAG","6435","6E"
"","","","","","","","","21:10:00","23:20:00","900","J","320","1 345 7","DMM","173","IX"
"","","","","","","","","21:15:00","23:20:00","1624","J","32Q","1234567","PNQ","6673","6E"
"","","","","","","","","21:15:00","23:10:00","1624","J","32Q","1234567","DMM","83","6E"
"","","","","","","","","21:15:00","00:10:00","1232","J","7M8","1234567","BLR","1070","IX"
"6E","317","BOM"," 2     ","32Q","J","220","19:00:00","21:15:00","","","","","","","",""
"","","","","","","","","21:15:00","23:15:00","2030","J","789","1234567","AUH","217","EY"
"QP","1336","BLR","  3    ","7M8","J","185","18:25:00","21:15:00","","","","","","","",""
"6E","317","BOM","1 34567","32Q","J","1320","19:00:00","21:15:00","","","","","","","",""
"QP","1120","BOM","1234567","7M8","J","1295","19:00:00","21:15:00","","","","","","","",""
"IX","1231","PNQ","1234567","7M8","J","1232","18:50:00","21:15:00","","","","","","","",""
"QP","1816","GOX","12 4567","7M8","J","1110","18:40:00","21:15:00","","","","","","","",""
"","","","","","","","","21:15:00","22:30:00","1274","J","321","1234567","ATQ","479","AI"
"SG","189","BLR","     6 ","73H","J","189","18:25:00","21:20:00","","","","","","","",""
"SG","184","PNQ","12345 7","73H","J","1134","18:55:00","21:20:00","","","","","","","",""
"AI","2426","BOM","    5  ","789","J","278","19:00:00","21:20:00","","","","","","","",""
"6E","6229","UDR","1234567","32N","J","1302","20:00:00","21:20:00","","","","","","","",""
"","","","","","","","","21:20:00","22:45:00","180","J","320","1      ","ATQ","1683","IX"
"AI","2426","BOM","1234 67","32N","J","984","19:00:00","21:20:00","","","","","","","",""
"AI","2760","BHO","1234567","32N","J","1148","19:50:00","21:20:00","","","","","","","",""
"","","","","","","","","21:25:00","22:40:00","1302","J","32N","1234567","LKO","6479","6E"
"AI","174","ICN","1234567","77W","J","345","16:50:00","21:25:00","","","","","","","",""
"","","","","","","","","21:25:00","00:05:00","1624","J","320","1234567","GOX","1082","IX"
"IX","1265","IDR","      7","32N","J","186","19:40:00","21:25:00","","","","","","","",""
"6E","2126","PNQ","12345 7","32Q","J","1392","19:10:00","21:25:00","","","","","","","",""
"6E","2126","PNQ","     6 ","32Q","J","232","19:10:00","21:25:00","","","","","","","",""
"","","","","","","","","21:30:00","23:25:00","540","J","320"," 2 4 6 ","STV","1393","IX"
"UA","82","EWR","1234567","789","J","1799","21:15:00","21:30:00","","","","","","","",""
"","","","","","","","","21:30:00","23:55:00","492","J","32N","  3 5 7","BOM","2433","AI"
"","","","","","","","","21:30:00","22:40:00","1624","J","32Q","1234567","ATQ","2045","6E"
"","","","","","","","","21:30:00","00:25:00","1148","J","32N","1234567","BLR","2412","AI"
"","","","","","","","","21:30:00","00:20:00","1148","J","32N","1234567","MAA","2895","AI"
"","","","","","","","","21:30:00","23:55:00","656","J","32N","12 4 6 ","BOM","2433","AI"
"","","","","","","","","21:30:00","23:05:00","1302","J","32N","1234567","DOH","1307","6E"
"6E","733","TIR"," 2 4 6 ","32Q","J","696","18:55:00","21:35:00","","","","","","","",""
"6E","6043","HYD","1234567","32Q","J","1540","19:10:00","21:40:00","","","","","","","",""
"6E","493","CCU","1 34567","32Q","J","220","19:15:00","21:40:00","","","","","","","",""
"6E","493","CCU","1 3456 ","32Q","J","1100","19:15:00","21:40:00","","","","","","","",""
"6E","493","CCU"," 2    7","32Q","J","220","19:15:00","21:40:00","","","","","","","",""
"AI","1863","CCU","123456 ","32N","J","984","19:15:00","21:40:00","","","","","","","",""
"AI","1863","CCU","      7","32N","J","164","19:15:00","21:40:00","","","","","","","",""
"6E","6095","IXB","1 34567","32N","J","1116","19:35:00","21:45:00","","","","","","","",""
"6E","6467","LKO","  3    ","32Q","J","232","20:30:00","21:45:00","","","","","","","",""
"AI","488","GOI","1234567","32N","J","1148","19:10:00","21:45:00","","","","","","","",""
"AI","2408","BOM","1234567","32N","J","1148","19:30:00","21:45:00","","","","","","","",""
"6E","6095","IXB"," 2     ","32N","J","186","19:35:00","21:45:00","","","","","","","",""
"","","","","","","","","21:45:00","23:55:00","1043","J","73G","1234567","PNQ","105","SG"
"6E","6467","IXJ","1234567","32Q","J","1392","20:20:00","21:45:00","","","","","","","",""
"","","","","","","","","21:45:00","00:05:00","220","J","32Q","   4   ","BOM","395","6E"
"AI","2802","BLR","1234567","32N","J","1148","19:00:00","21:45:00","","","","","","","",""
"","","","","","","","","21:45:00","00:05:00","440","J","32Q","1 3    ","BOM","395","6E"
"","","","","","","","","21:45:00","00:05:00","220","J","32Q"," 23 567","BOM","395","6E"
"","","","","","","","","21:45:00","00:05:00","660","J","32Q"," 2  567","BOM","395","6E"
"","","","","","","","","21:50:00","00:05:00","220","J","32Q","     6 ","CCU","389","6E"
"","","","","","","","","21:50:00","00:05:00","1320","J","32Q","12345 7","CCU","389","6E"
"AI","1877","LKO","1234567","32N","J","1148","20:25:00","21:50:00","","","","","","","",""
"","","","","","","","","21:50:00","23:45:00","996","J","32Q","1234 67","BAH","135","GF"
"","","","","","","","","21:50:00","23:45:00","192","J","32Q","    5  ","BAH","135","GF"
"","","","","","","","","21:50:00","23:25:00","1624","J","32Q","1234567","AMD","2013","6E"
"TG","315","BKK","1234567","77W","J","2436","18:50:00","21:50:00","","","","","","","",""
"MH","190","KUL","1234567","333","J","2030","18:50:00","21:50:00","","","","","","","",""
"","","","","","","","","21:55:00","00:50:00","1295","J","7M8","1234567","BLR","1350","QP"
"6E","6049","BOM"," 2     ","32Q","J","220","19:45:00","21:55:00","","","","","","","",""
"6E","6049","BOM","1 34567","32Q","J","1320","19:45:00","21:55:00","","","","","","","",""
"6E","2232","DGH","1234567","32A","J","1260","19:55:00","21:55:00","","","","","","","",""
"6E","613","MAA"," 2     ","32Q","J","220","19:00:00","21:55:00","","","","","","","",""
"6E","613","MAA","1 34567","32Q","J","1320","19:00:00","21:55:00","","","","","","","",""
"AI","2538","HSR","1234567","32N","J","1148","20:00:00","21:55:00","","","","","","","",""
"","","","","","","","","21:55:00","06:10:00","3297","J","388","1234567","SIN","403","SQ"
"AI","810","AMD","1234 6 ","321","J","728","20:15:00","22:00:00","","","","","","","",""
"","","","","","","","","22:00:00","00:20:00","1148","J","32N","1234567","CCU","2727","AI"
"","","","","","","","","22:00:00","00:20:00","656","J","32N"," 2 4 67","HYD","2449","AI"
"","","","","","","","","22:00:00","00:20:00","492","J","32N","1 3 5  ","HYD","2449","AI"
"","","","","","","","","22:00:00","00:55:00","1540","J","32Q","1234567","BLR","846","6E"
"","","","","","","","","22:00:00","00:25:00","1316","J","321","1234567","BOM","2999","AI"
"","","","","","","","","22:00:00","00:25:00","1624","J","32Q","1234567","RUH","71","6E"
"","","","","","","","","22:00:00","01:30:00","1302","J","32N","1234567","JED","63","6E"
"AI","810","AMD","1234567","321","J","546","20:15:00","22:00:00","","","","","","","",""
"","","","","","","","","22:05:00","06:00:00","1134","J","738","1234567","KUL","206","OD"
"VN","0977","SGN","   4   ","787","J","274","18:35:00","22:05:00","","","","","","","",""
"VN","0977","SGN","     6 ","359","J","305","18:35:00","22:05:00","","","","","","","",""
"6E","657","BDQ","1 34567","32Q","J","1392","20:30:00","22:05:00","","","","","","","",""
"D7","182","KUL","    5 7","333","J","754","18:55:00","22:05:00","","","","","","","",""
"D7","182","KUL","1 3    ","333","J","618","18:55:00","22:05:00","","","","","","","",""
"VN","0981","HAN","    5  ","787","J","274","19:00:00","22:05:00","","","","","","","",""
"VN","0981","HAN","1 3    ","359","J","610","19:00:00","22:05:00","","","","","","","",""
"VN","0981","HAN","      7","787","J","274","19:00:00","22:05:00","","","","","","","",""
"VN","0977","SGN"," 2     ","787","J","311","18:35:00","22:05:00","","","","","","","",""
"6E","657","BDQ"," 2     ","32Q","J","232","20:30:00","22:05:00","","","","","","","",""
"6E","2115","HBX","1234567","32A","J","1260","19:30:00","22:05:00","","","","","","","",""
"","","","","","","","","22:05:00","00:05:00","2520","J","77W","1234567","DXB","515","EK"
"","","","","","","","","22:10:00","06:15:00","1813","J","788","1234567","HKG","314","AI"
"IX","1087","GAU","1234567","7M8","J","1134","19:25:00","22:10:00","","","","","","","",""
"AI","1809","CJB","12345 7","32N","J","984","18:45:00","22:10:00","","","","","","","",""
"6E","770","TRZ","1 3 5 7","32Q","J","928","19:20:00","22:15:00","","","","","","","",""
"6E","870","BLR","1234567","32Q","J","1540","19:30:00","22:15:00","","","","","","","",""
"6E","5024","BHO","1234567","32N","J","1302","21:00:00","22:15:00","","","","","","","",""
"AI","2940","BOM","1234567","32N","J","492","20:00:00","22:20:00","","","","","","","",""
"AI","2940","BOM","1234 6 ","32N","J","656","20:00:00","22:20:00","","","","","","","",""
"","","","","","","","","22:20:00","00:05:00","1148","J","32N","1234567","DOH","2283","AI"
"IX","1180","IXB","1234567","7M8","J","1232","19:45:00","22:25:00","","","","","","","",""
"AI","840","HYD","  3    ","359","J","316","20:00:00","22:25:00","","","","","","","",""
"6E","1162","KTM","1234567","32N","J","1302","20:50:00","22:25:00","","","","","","","",""
"6E","6380","VNS"," 2  567","32Q","J","928","21:00:00","22:25:00","","","","","","","",""
"AI","2520","HYD","12 4567","32N","J","492","20:00:00","22:25:00","","","","","","","",""
"QP","1804","CCU","1234567","7M8","J","1295","19:55:00","22:25:00","","","","","","","",""
"6E","6380","VNS","1 34   ","32Q","J","696","21:00:00","22:25:00","","","","","","","",""
"AI","2520","HYD","12 4 6 ","32N","J","492","20:00:00","22:25:00","","","","","","","",""
"","","","","","","","","22:25:00","00:40:00","1624","J","320","1234567","PNQ","1257","IX"
"IX","2153","NMI","1234567","7M8","J","1232","20:25:00","22:25:00","","","","","","","",""
"","","","","","","","","22:30:00","00:15:00","1148","J","32N","1234567","AMD","2909","AI"
"","","","","","","","","22:30:00","00:55:00","1148","J","32N","1234567","BOM","2437","AI"
"K6","760","KTI"," 2   6 ","320","J","360","19:05:00","22:30:00","","","","","","","",""
"6E","6274","IXR","1234567","32N","J","1302","20:35:00","22:35:00","","","","","","","",""
"AI","1865","IDR","1234567","32N","J","1260","21:00:00","22:35:00","","","","","","","",""
"6E","6407","SAG","1234567","32N","J","1302","20:35:00","22:35:00","","","","","","","",""
"6E","6498","PAT","1234567","32A","J","1260","21:00:00","22:35:00","","","","","","","",""
"AI","2665","BLR","1234567","359","J","2212","19:40:00","22:40:00","","","","","","","",""
"AI","2474","COK","1234567","32N","J","1148","19:20:00","22:45:00","","","","","","","",""
"6E","2193","IXC","1234567","32N","J","1302","21:45:00","22:45:00","","","","","","","",""
"AI","2818","BLR","1 3456 ","32N","J","656","20:00:00","22:45:00","","","","","","","",""
"AI","2882","BDQ","1234567","320","J","1050","20:50:00","22:45:00","","","","","","","",""
"AI","2818","BLR"," 2    7","32N","J","328","20:00:00","22:45:00","","","","","","","",""
"IX","1053","IXR","1234567","7M8","J","1232","20:35:00","22:45:00","","","","","","","",""
"6E","330","BOM","1234567","32Q","J","1540","20:30:00","22:45:00","","","","","","","",""
"AI","2818","BLR","1234567","32N","J","164","20:00:00","22:45:00","","","","","","","",""
"HY","425","TAS","      7","32N","J","170","19:15:00","22:45:00","","","","","","","",""
"6E","363","GOI","1234567","32Q","J","1624","20:10:00","22:45:00","","","","","","","",""
"","","","","","","","","22:45:00","01:05:00","660","J","32Q","  3 5 7","BOM","6114","6E"
"","","","","","","","","22:45:00","01:05:00","880","J","32Q","12 4 6 ","BOM","6114","6E"
"","","","","","","","","22:45:00","06:40:00","2576","J","77W","1234567","HKG","698","CX"
"","","","","","","","","22:50:00","05:30:00","400","J","77W"," 2     ","YYZ","043","AC"
"","","","","","","","","22:50:00","05:30:00","1500","J","77L","1 34567","YYZ","043","AC"
"","","","","","","","","22:50:00","05:30:00","300","J","77L","1234567","YYZ","043","AC"
"","","","","","","","","22:50:00","01:15:00","1323","J","73H","1234567","CCU","759","SG"
"","","","","","","","","22:50:00","07:40:00","903","J","333"," 2  5 7","PEK","948","CA"
"AI","1879","IXC","1234567","32N","J","1148","21:45:00","22:50:00","","","","","","","",""
"AI","2988","BOM","1234567","32N","J","1148","20:30:00","22:50:00","","","","","","","",""
"AF","284","CDG"," 2     ","77W","J","472","10:50:00","22:50:00","","","","","","","",""
"AF","284","CDG","1 34567","772","J","1968","10:50:00","22:50:00","","","","","","","",""
"AI","1853","PNQ","1 345  ","32N","J","656","20:30:00","22:55:00","","","","","","","",""
"AI","1811","RPR","1234567","32N","J","1260","20:45:00","22:55:00","","","","","","","",""
"AI","1853","PNQ"," 2   67","32N","J","492","20:30:00","22:55:00","","","","","","","",""
"6E","1634","HAN","1234567","32Q","J","1624","19:35:00","22:55:00","","","","","","","",""
"","","","","","","","","22:55:00","01:50:00","1540","J","32Q","1234567","MAA","6061","6E"
"VJ","971","HAN"," 2 4 6 ","330","J","1131","19:40:00","22:55:00","","","","","","","",""
"VJ","895","SGN","1 3 5 7","330","J","1508","19:25:00","22:55:00","","","","","","","",""
"6E","6636","ISK","1234567","32Q","J","1624","21:00:00","22:55:00","","","","","","","",""
"","","","","","","","","22:55:00","02:20:00","1274","J","321","1234567","TRV","829","AI"
"","","","","","","","","22:55:00","02:05:00","1295","J","7M8","1234567","BLR","1812","QP"
"","","","","","","","","23:00:00","01:25:00","278","J","789","    5  ","BOM","2439","AI"
"","","","","","","","","23:00:00","01:20:00","164","J","32N","    5  ","HYD","1706","AI"
"","","","","","","","","23:00:00","01:20:00","820","J","32N","1 34 67","HYD","1706","AI"
"","","","","","","","","23:00:00","01:05:00","1624","J","32Q","1234567","PNQ","2618","6E"
"AI","278","CMB","  3    ","321","J","182","19:15:00","23:00:00","","","","","","","",""
"","","","","","","","","23:00:00","01:25:00","492","J","32N"," 2 4  7","BOM","2439","AI"
"6E","6317","GAU","1234567","32Q","J","1624","20:25:00","23:00:00","","","","","","","",""
"","","","","","","","","23:00:00","06:55:00","2030","J","333","1234567","KUL","191","MH"
"IX","1229","STV","1234567","7M8","J","1232","21:00:00","23:00:00","","","","","","","",""
"","","","","","","","","23:00:00","01:25:00","492","J","32N","1 3  6 ","BOM","2439","AI"
"","","","","","","","","23:00:00","07:00:00","820","J","32N","1  4567","KUL","2386","AI"
"","","","","","","","","23:00:00","07:25:00","1316","J","321","1234567","SIN","2380","AI"
"","","","","","","","","23:00:00","01:20:00","164","J","32N"," 2     ","HYD","1706","AI"
"AI","562","BBI","1 3456 ","320","J","750","20:35:00","23:00:00","","","","","","","",""
"6E","6573","NAG","1234567","32N","J","1302","21:20:00","23:00:00","","","","","","","",""
"AI","562","BBI"," 2    7","320","J","300","20:35:00","23:00:00","","","","","","","",""
"9I","676","REW","     6 ","AT7","J","70","21:15:00","23:05:00","","","","","","","",""
"AI","212","KTM","1234567","320","J","1050","21:10:00","23:05:00","","","","","","","",""
"6E","1014","SIN","1234567","32Q","J","1540","19:45:00","23:05:00","","","","","","","",""
"6E","1054","BKK","1234567","32Q","J","1540","20:15:00","23:05:00","","","","","","","",""
"AI","1830","TRV","1234567","32N","J","1148","19:35:00","23:10:00","","","","","","","",""
"QP","1810","PNQ","1234567","7M8","J","1295","21:05:00","23:15:00","","","","","","","",""
"6E","2624","PNQ","     6 ","32Q","J","232","21:00:00","23:15:00","","","","","","","",""
"6E","2624","PNQ","12345 7","32Q","J","1392","21:00:00","23:15:00","","","","","","","",""
"AI","816","BOM","1234567","77W","J","2415","21:00:00","23:15:00","","","","","","","",""
"SG","478","PAT","1234567","73G","J","1043","21:25:00","23:15:00","","","","","","","",""
"9I","676","REW","1   5  ","AT7","J","140","21:05:00","23:15:00","","","","","","","",""
"","","","","","","","","23:15:00","01:30:00","1100","J","32Q","1 34 67","HYD","882","6E"
"","","","","","","","","23:15:00","01:30:00","440","J","32Q"," 2  5  ","HYD","882","6E"
"","","","","","","","","23:20:00","07:35:00","754","J","333","    5 7","KUL","183","D7"
"","","","","","","","","23:20:00","07:35:00","618","J","333","1 3    ","KUL","183","D7"
"AI","2904","VGA","1234567","32N","J","1148","20:45:00","23:20:00","","","","","","","",""
"","","","","","","","","23:25:00","00:35:00","720","J","320","1 3 5 7","LKO","1392","IX"
"6E","5347","RPR","1234567","32N","J","1302","21:30:00","23:25:00","","","","","","","",""
"6E","6257","IXU","1234567","32Q","J","1624","21:20:00","23:25:00","","","","","","","",""
"6E","890","HYD"," 2 45 7","32Q","J","880","21:00:00","23:25:00","","","","","","","",""
"6E","890","HYD","1 3    ","32Q","J","440","21:00:00","23:25:00","","","","","","","",""
"6E","917","CCU","1 3 5 7","32Q","J","220","21:00:00","23:25:00","","","","","","","",""
"6E","917","CCU","1234567","32Q","J","1320","21:00:00","23:25:00","","","","","","","",""
"6E","2376","JAI","1234567","32Q","J","1624","22:25:00","23:25:00","","","","","","","",""
"AI","538","MAA","1234567","77W","J","2415","20:40:00","23:25:00","","","","","","","",""
"","","","","","","","","23:25:00","01:50:00","1232","J","7M8","1234567","BOM","1235","IX"
"6E","890","HYD","1 3  6 ","32Q","J","220","21:00:00","23:25:00","","","","","","","",""
"","","","","","","","","23:30:00","02:25:00","660","J","32Q","  3 5 7","BLR","871","6E"
"","","","","","","","","23:30:00","05:59:00","1995","J","789","1234567","JFK","293","AA"
"","","","","","","","","23:30:00","06:10:00","360","J","320"," 2   6 ","KTI","761","K6"
"","","","","","","","","23:30:00","01:45:00","660","J","32Q","  3 5 7","BOM","322","6E"
"","","","","","","","","23:30:00","01:45:00","880","J","32Q","12 4 6 ","BOM","322","6E"
"","","","","","","","","23:30:00","05:25:00","1392","J","77W","1 3 56 ","BKK","316","TG"
"","","","","","","","","23:30:00","01:45:00","1540","J","32Q","1234567","CCU","247","6E"
"","","","","","","","","23:30:00","02:25:00","880","J","32Q","12 4 6 ","BLR","871","6E"
"6E","817","BLR","1234567","32Q","J","1540","20:40:00","23:30:00","","","","","","","",""
"","","","","","","","","23:30:00","05:25:00","1044","J","77W"," 2 4  7","BKK","316","TG"
"6E","102","BOM","1234567","32Q","J","1540","21:15:00","23:30:00","","","","","","","",""
"6E","932","AMD","  3    ","32N","J","186","21:50:00","23:30:00","","","","","","","",""
"6E","932","AMD","12 4567","32N","J","1116","21:50:00","23:30:00","","","","","","","",""
"","","","","","","","","23:35:00","06:05:00","274","J","787","   4   ","SGN","0976","VN"
"AI","2708","CCU","1234567","32N","J","164","21:00:00","23:35:00","","","","","","","",""
"","","","","","","","","23:35:00","06:05:00","311","J","787"," 2     ","SGN","0976","VN"
"AI","2708","CCU","1 3456 ","32N","J","656","21:00:00","23:35:00","","","","","","","",""
"","","","","","","","","23:35:00","06:05:00","305","J","359","     6 ","SGN","0976","VN"
